user_ID,Dominant_Topic_Keywords
user_5343,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5344,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5345,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5346,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5347,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5348,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5349,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_535,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5350,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5351,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5352,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5353,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5354,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5355,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5356,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5357,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5358,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5359,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_536,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5360,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5361,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5362,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5363,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5364,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5365,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5366,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5367,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5368,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5369,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_537,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5370,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5371,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5372,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5373,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5374,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5375,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5376,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5377,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5378,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5379,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_538,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5380,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5381,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5382,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5383,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5384,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5385,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5386,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5387,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5388,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5389,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_539,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5390,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5391,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5392,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5393,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5394,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5395,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_5396,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5397,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5398,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5399,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_54,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_540,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5400,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5401,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5402,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5403,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5404,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5405,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5406,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5407,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5408,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5409,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_541,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5410,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5411,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5412,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5413,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5414,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_5415,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5416,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5417,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5418,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5419,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_542,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5420,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5422,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5423,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5424,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5425,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5426,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5427,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5428,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5429,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_543,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5430,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5431,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5432,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5433,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5434,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5435,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5436,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5437,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5438,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5439,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_544,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5440,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5441,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5442,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5443,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5444,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5445,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5446,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5447,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5448,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5449,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_545,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5450,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5451,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5452,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_5453,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5454,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5455,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5456,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5457,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5458,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5459,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_546,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5460,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5461,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5462,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5463,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5464,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5465,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5466,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5467,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5468,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5469,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_547,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5470,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5471,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5473,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5474,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5475,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5476,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5477,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5478,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5479,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_548,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5480,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5481,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5482,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5483,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5484,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5485,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5486,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5487,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5488,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5489,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_549,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5490,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5491,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5492,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5493,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5494,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_5496,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5497,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5498,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5499,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_55,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_550,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5500,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5501,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5502,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5503,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5504,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5505,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5506,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5507,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5508,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5509,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_551,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5510,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5511,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5512,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5513,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5514,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_5515,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5516,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5517,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5518,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5519,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_552,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5520,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5521,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5522,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5523,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5524,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5525,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5526,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5527,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5528,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5529,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_553,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5530,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_5531,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5532,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5533,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5534,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5535,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5536,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5537,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5538,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5539,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_554,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5540,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5541,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5542,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5543,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5544,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5545,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5546,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5547,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5548,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5549,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_555,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5550,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5551,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5552,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5553,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5554,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5555,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5556,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5557,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5558,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5559,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_556,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5560,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5561,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5562,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5563,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5564,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5565,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5566,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5567,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5568,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5569,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_557,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5570,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5571,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5572,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5573,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5574,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_5575,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5576,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5577,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5578,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_5579,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_558,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5580,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5581,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5582,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5583,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5584,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5585,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5586,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5587,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5588,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5589,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_559,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5590,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5591,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5592,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5593,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5594,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5595,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5596,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5597,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5598,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5599,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_56,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_560,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5600,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5601,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5602,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5603,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5604,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5605,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5606,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5607,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5608,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5609,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_561,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5610,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5611,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5612,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5613,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5614,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5615,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5616,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5617,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5618,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5619,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_562,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_5620,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5621,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5622,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5623,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5624,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5625,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5626,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5627,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5628,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5629,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_563,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5630,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5631,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5632,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_5633,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5634,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5635,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5636,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5637,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5638,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5639,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_564,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_5640,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5641,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5642,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5643,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5644,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5645,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5646,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5647,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5648,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_5649,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_565,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5650,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5651,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5652,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5653,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5654,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5655,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_5656,"course, best, talking, nobody, free, portfolio, github, website, make, page"
user_5657,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5658,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5659,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_566,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5660,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5661,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5662,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5663,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5664,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5665,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5666,"scientist, different, life, explained, ep, knn, role, day, job, learn"
user_5667,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5668,"student, leaderboard, know, college, first, subscriber, youtube, ever, built, mastering"
user_5669,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_567,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5670,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5671,"starting, im, project, short, right, tip, portfolio, essential, scientist, daysofdata"
user_5672,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5673,"job, get, project, sport, analytics, website, build, portfolio, professor, land"
user_5674,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5675,"python, scrape, module, twitter, twitterscraper, professor, krish, state, naik, discussion"
user_5676,"project, scratch, part, learning, collection, analysis, building, exploratory, cleaning, learned"
user_5677,"beginner, kaggle, project, proven, walkthrough, titanic, quit, knn, ep, computer"
user_5678,"learn, would, start, project, reviewing, episode, portfolio, changed, resume, github"
user_5679,"master, degree, scientist, bootcamp, certificate, become, reason, huang, tina, wont"
user_568,"course, best, talking, nobody, free, portfolio, github, website, make, page"
